Species 0 Landings,Species 1 Landings,Species 0 Recruitment,Species 1 Recruitment,Average Cash-Flow,Total Effort,Biomass Species 0,Biomass Species 1
174809.98000000007,170.8499999999999,827308.755817578,839593.4521680522,5528.19286601609,23540.0,3107793.5104418285,3362317.899582769
360438.562,179.89499999999995,753241.1134856823,761800.9794233745,11625.300913731948,121609.0,3463590.2139275107,4103775.039006144
360712.289,139.695,552230.5430346957,516062.69468293973,11494.039493255386,196820.0,3618950.4969622064,4603608.2836890835
361325.25500000006,107.53499999999998,355745.2457248334,261326.88733193395,11399.013708454053,196872.0,3570108.142687039,4851015.621021017
362799.4170000001,71.35499999999998,228403.09008063705,106992.08212476467,11408.99144900015,165754.0,3388745.2527676765,4948067.4931457825
363644.4400000001,40.19999999999999,182537.65821752313,39687.347084129215,11366.4813166965,154985.0,3154882.2709851996,4982002.070229911
363709.90400000004,31.154999999999983,168158.62066989153,15609.576069721716,11359.954024720424,126189.0,2905572.5516550913,4993070.566299633
364003.27400000015,22.109999999999985,168829.56186881056,7062.351212025094,11292.593052195245,137870.0,2655425.2035239018,4996887.667511658
363209.424,42.20999999999998,169401.69911777103,6406.2970466636025,11242.28860213797,127133.0,2410111.942641673,4997110.534558321
363527.92699999973,33.164999999999985,164055.7184875334,5296.914058772213,11171.876601949456,139639.0,2160558.5011292067,4997569.458617094
363214.7699999999,40.19999999999998,187471.32310229976,5696.423957033465,11101.080601256845,138837.0,1933743.3142315063,4997383.722574128
363525.26199999993,37.18499999999999,198813.5758398273,5504.538370312923,11010.154865692633,159472.0,1721141.7800713337,4997462.43094444
361771.8749999998,64.32000000000001,201224.31793088795,8176.713043765396,10933.307590022892,221220.0,1520574.2080022218,4996235.363988206
362637.336,50.25000000000001,204554.9326395872,7636.332011556731,11012.382153498467,211104.0,1322655.8706418087,4996523.095999762
362354.07200000004,55.27499999999999,213594.91055959597,7939.2251301457945,10908.515536539007,194873.0,1133368.7812014048,4996374.721129908
362368.5469999999,56.28000000000002,197787.73147624522,8140.452348318151,10865.72712154891,264244.0,931766.1026776499,4996283.583478226
362029.585,30.149999999999984,163701.12662096674,5718.420338082589,10749.757135751903,263130.0,698079.3292986165,4997431.973816309
362463.3780000001,35.17499999999998,127902.72880489465,5251.670046228007,10586.555247787548,229370.0,429628.0081035111,4997661.413862537
295148.3989999999,33.164999999999985,74867.39738198688,4984.024564631686,8027.794837642316,296781.0,186516.07548549798,4997766.378427168
145736.7100000001,169.84499999999974,29852.892696772687,17901.161315123194,3340.589778690453,842961.0,73435.31818227067,4991086.439742292
